source,target
TrustedDWG,TrustedDWG
TSR,TSR
tubature,piping
TV PLM,PLM TV
tweet,tweet
UNC,UNC
Uniform Naming Convention,Uniform Naming Convention
uniformazione delle linee,line smoothing
unità cloud,cloud unit
unità di elaborazione grafica (GPU),graphics processing unit
unità imperiale,imperial unit
unità SSD,solid-state drive
Universal Assistant,Universal Assistant
Universal Naming Convention,Universal Naming Convention
Universal Scene Description,universal scene description
URL di accesso personale,personal access URL
uscita,outlet
Uso domestico,Home Use
utente,user
utente con limitazioni,restricted user
utente designato all’assistenza,support user
utente nominativo,named user
utente non aggiornato,non-current user
utente root,root user
utenti simultanei,concurrent users
utilità di migrazione,migration utility
Utilità di trasferimento licenze,License Transfer utility
Utilità licenza trasferibile,Portable License Utility
utilizzo del software originale,license compliance
utilizzo della memoria,memory usage
utilizzo delle versioni precedenti,use of Previous Version
utilizzo non autorizzato,unauthorized use
VAD,VAD
valore del ciclo di vita del cliente,customer lifetime value
valore dell'ordine annuale,annual order value
vantaggi dell'abbonamento,subscription benefits
Vantaggi principali,Key Benefits
VAR,VAR
variabile di ambiente,environment variable
variante,variant
Vault,Vault
Vault Basic,Vault Basic
Vault Manager,Vault Manager
Vault Professional,Vault Professional
Vector Render,Vector Render
Vehicle Tracking,Vehicle Tracking
vendite,sales
verifica dell'integrità,health check
versione di anteprima di prova,pre-release trial
Versione di prova del prodotto,Product Trial
versione di prova di 30 giorni,30-day trial
versione per la vendita,retail version
versione precedente,earlier version
versioni più recenti,latest versions/releases
Versioni precedenti,Previous Versions
Verticalise Now,Verticalise Now
Vetrina dei clienti,Customer Showcase
vicepresidente,vice president
vicepresidente esecutivo Vendite e servizi,Executive Vice President of Sales and Services
video di formazione,training video
video di formazione per il settore Media & Entertainment,Media & Entertainment Training Videos
video dimostrativo,demo video
ViewCube,ViewCube
vincolo angolare,angle constraint
violazione,violation
Visita Education Community,Visit the Education Community
vista rapida,quick view
Visualizza online,View online
Visualizza richieste di supporto,View Support Cases
visualizzazione dei progetti,design visualization
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
vulnerabilità,vulnerability
webcast,webcast
webinar,webinar
white paper,white paper
WikiHelp,Wiki Help
Windows Store,Windows Store
Workflow e casi di utilizzo,Workflows & use cases
workstation,workstation
XR Core Team,XR Core Team
